y,x,street_count,elevation,highway,geometry
51.4808912,7.3867508,4,144.0,,POINT (7.3867508 51.4808912)
51.4804606,7.3869267,4,144.0,,POINT (7.3869267 51.4804606)
51.4883512,7.3841431,4,115.0,crossing,POINT (7.3841431 51.4883512)
51.489758,7.3958684,3,116.0,,POINT (7.3958684 51.489758)
51.4940401,7.3682653,4,84.0,crossing,POINT (7.3682653 51.4940401)
51.4930065,7.4005822,3,116.0,,POINT (7.4005822 51.4930065)
51.4930405,7.40035,3,116.0,,POINT (7.40035 51.4930405)
51.493015,7.4003413,3,116.0,,POINT (7.4003413 51.493015)
51.4929657,7.4003673,3,116.0,,POINT (7.4003673 51.4929657)
51.4929401,7.4004296,3,116.0,,POINT (7.4004296 51.4929401)
51.4929515,7.4003911,3,116.0,,POINT (7.4003911 51.4929515)
51.4860946,7.385905,3,122.0,,POINT (7.385905 51.4860946)
51.486231,7.3832119,4,120.0,,POINT (7.3832119 51.486231)
51.4863923,7.3832952,3,120.0,,POINT (7.3832952 51.4863923)
51.4864778,7.3833321,4,120.0,crossing,POINT (7.3833321 51.4864778)
51.4868322,7.3833867,4,123.0,,POINT (7.3833867 51.4868322)
51.4868654,7.3833907,4,123.0,,POINT (7.3833907 51.4868654)
51.4872327,7.3831166,3,120.0,,POINT (7.3831166 51.4872327)
51.4873365,7.3834878,3,123.0,,POINT (7.3834878 51.4873365)
51.4886374,7.3744078,3,109.0,,POINT (7.3744078 51.4886374)
51.4887196,7.3767115,3,111.0,,POINT (7.3767115 51.4887196)
51.4888475,7.3744429,1,109.0,,POINT (7.3744429 51.4888475)
51.476645,7.371793,3,140.0,,POINT (7.371793 51.476645)
51.4780113,7.3726776,3,148.0,,POINT (7.3726776 51.4780113)
51.4781292,7.3733554,3,146.0,,POINT (7.3733554 51.4781292)
51.4781135,7.3736743,3,146.0,,POINT (7.3736743 51.4781135)
51.4880947,7.3760048,3,111.0,,POINT (7.3760048 51.4880947)
51.4882208,7.3764244,3,111.0,,POINT (7.3764244 51.4882208)
51.4886891,7.3747169,3,109.0,,POINT (7.3747169 51.4886891)
51.4838814,7.3709081,3,134.0,,POINT (7.3709081 51.4838814)
51.4845621,7.3745707,3,135.0,,POINT (7.3745707 51.4845621)
51.485322,7.3747177,4,135.0,,POINT (7.3747177 51.485322)
51.4858997,7.3711188,3,108.0,,POINT (7.3711188 51.4858997)
51.4857991,7.3745083,3,111.0,,POINT (7.3745083 51.4857991)
51.485982,7.3745028,4,111.0,,POINT (7.3745028 51.485982)
51.4883446,7.3749685,3,109.0,,POINT (7.3749685 51.4883446)
51.4886696,7.3725198,3,105.0,,POINT (7.3725198 51.4886696)
51.488895,7.3728368,3,105.0,,POINT (7.3728368 51.488895)
51.4889132,7.3724504,3,105.0,,POINT (7.3724504 51.4889132)
51.4889152,7.3724072,1,105.0,,POINT (7.3724072 51.4889152)
51.4908202,7.3833493,1,111.0,,POINT (7.3833493 51.4908202)
51.4856531,7.3757993,3,116.0,,POINT (7.3757993 51.4856531)
51.4860701,7.3763774,3,116.0,,POINT (7.3763774 51.4860701)
51.4862554,7.3753111,4,116.0,,POINT (7.3753111 51.4862554)
51.4867338,7.3748283,3,111.0,,POINT (7.3748283 51.4867338)
51.4884746,7.3729868,3,109.0,,POINT (7.3729868 51.4884746)
51.4887742,7.3727239,1,105.0,,POINT (7.3727239 51.4887742)
51.4888183,7.3739633,1,109.0,,POINT (7.3739633 51.4888183)
51.4888352,7.3728338,1,105.0,,POINT (7.3728338 51.4888352)
51.4885106,7.37299,3,109.0,,POINT (7.37299 51.4885106)
51.488584,7.3729752,3,109.0,,POINT (7.3729752 51.488584)
51.4827321,7.3715252,3,137.0,,POINT (7.3715252 51.4827321)
51.4886506,7.3799115,4,112.0,,POINT (7.3799115 51.4886506)
51.4887895,7.3780094,3,113.0,,POINT (7.3780094 51.4887895)
51.4879425,7.3740326,3,109.0,,POINT (7.3740326 51.4879425)
51.4944196,7.3691107,3,90.0,,POINT (7.3691107 51.4944196)
51.4945076,7.3692843,3,90.0,,POINT (7.3692843 51.4945076)
51.4945983,7.3694686,3,90.0,,POINT (7.3694686 51.4945983)
51.4946945,7.3696544,3,90.0,,POINT (7.3696544 51.4946945)
51.4946773,7.3687107,3,84.0,,POINT (7.3687107 51.4946773)
51.4948318,7.3687663,3,90.0,,POINT (7.3687663 51.4948318)
51.4950166,7.3688382,3,90.0,,POINT (7.3688382 51.4950166)
51.4952523,7.3689277,3,90.0,,POINT (7.3689277 51.4952523)
51.4972609,7.3823576,1,95.0,,POINT (7.3823576 51.4972609)
51.4916953,7.3726529,1,97.0,,POINT (7.3726529 51.4916953)
51.491762,7.3725721,3,97.0,,POINT (7.3725721 51.491762)
51.4918045,7.3728813,1,97.0,,POINT (7.3728813 51.4918045)
51.4918707,7.3727942,3,97.0,,POINT (7.3727942 51.4918707)
51.4929316,7.3761196,1,100.0,,POINT (7.3761196 51.4929316)
51.492979,7.3760188,3,100.0,,POINT (7.3760188 51.492979)
51.492982,7.3756597,3,100.0,,POINT (7.3756597 51.492982)
51.4939786,7.3753481,3,99.0,,POINT (7.3753481 51.4939786)
51.4939796,7.3755001,1,99.0,,POINT (7.3755001 51.4939796)
51.4940018,7.3753239,3,99.0,,POINT (7.3753239 51.4940018)
51.4940944,7.3753228,1,99.0,,POINT (7.3753228 51.4940944)
51.4940415,7.3968209,3,110.0,,POINT (7.3968209 51.4940415)
51.4941268,7.3968313,4,110.0,,POINT (7.3968313 51.4941268)
51.4894479,7.3986955,3,125.0,,POINT (7.3986955 51.4894479)
51.4895824,7.3985928,3,125.0,,POINT (7.3985928 51.4895824)
51.4936301,7.3789055,3,105.0,,POINT (7.3789055 51.4936301)
51.4771935,7.3831374,4,145.0,bus_stop,POINT (7.3831374 51.4771935)
51.4771699,7.3830945,1,145.0,,POINT (7.3830945 51.4771699)
51.4772191,7.3831735,1,145.0,,POINT (7.3831735 51.4772191)
51.484282,7.3759821,3,127.0,,POINT (7.3759821 51.484282)
51.4844683,7.3758082,3,127.0,,POINT (7.3758082 51.4844683)
51.4815495,7.3775845,1,130.0,,POINT (7.3775845 51.4815495)
51.488741,7.3740366,1,109.0,,POINT (7.3740366 51.488741)
51.489734,7.3755013,3,104.0,,POINT (7.3755013 51.489734)
51.4898089,7.375866,1,104.0,,POINT (7.375866 51.4898089)
51.4898489,7.3747401,3,102.0,,POINT (7.3747401 51.4898489)
51.4898881,7.3756396,1,104.0,,POINT (7.3756396 51.4898881)
51.4913208,7.3723479,3,101.0,,POINT (7.3723479 51.4913208)
51.4928178,7.380436,3,107.0,,POINT (7.380436 51.4928178)
51.4931657,7.3768267,3,100.0,,POINT (7.3768267 51.4931657)
51.4831886,7.3893791,3,142.0,,POINT (7.3893791 51.4831886)
51.4881308,7.4015929,3,131.0,,POINT (7.4015929 51.4881308)
51.4886783,7.4015819,4,131.0,crossing,POINT (7.4015819 51.4886783)
51.4890324,7.4015737,4,131.0,crossing,POINT (7.4015737 51.4890324)
51.4892985,7.4015781,3,131.0,,POINT (7.4015781 51.4892985)
51.4894242,7.4015298,4,131.0,traffic_signals,POINT (7.4015298 51.4894242)
51.4895579,7.4015977,3,131.0,,POINT (7.4015977 51.4895579)
51.4904191,7.4016134,4,122.0,crossing,POINT (7.4016134 51.4904191)
51.4907073,7.4016122,4,122.0,,POINT (7.4016122 51.4907073)
51.4910397,7.401612,4,122.0,,POINT (7.401612 51.4910397)
51.4946128,7.3716564,3,89.0,,POINT (7.3716564 51.4946128)
51.4950666,7.3710691,3,89.0,,POINT (7.3710691 51.4950666)
51.4951669,7.3708812,1,89.0,,POINT (7.3708812 51.4951669)
51.4951719,7.3708934,3,89.0,,POINT (7.3708934 51.4951719)
51.4952968,7.3707388,3,90.0,,POINT (7.3707388 51.4952968)
51.4960009,7.3707425,3,88.0,,POINT (7.3707425 51.4960009)
51.4961152,7.3705997,3,88.0,,POINT (7.3705997 51.4961152)
51.4962395,7.3708481,1,87.0,,POINT (7.3708481 51.4962395)
51.4962509,7.370474,3,88.0,,POINT (7.370474 51.4962509)
51.4883151,7.3835966,4,115.0,,POINT (7.3835966 51.4883151)
51.4884651,7.3836252,4,115.0,,POINT (7.3836252 51.4884651)
51.4883905,7.3836129,3,115.0,,POINT (7.3836129 51.4883905)
51.488475,7.3847327,1,115.0,,POINT (7.3847327 51.488475)
51.4885424,7.3842909,1,115.0,,POINT (7.3842909 51.4885424)
51.4885759,7.3844865,1,115.0,,POINT (7.3844865 51.4885759)
51.4850749,7.383922,1,127.0,,POINT (7.383922 51.4850749)
51.4850879,7.3838901,3,127.0,,POINT (7.3838901 51.4850879)
51.4853066,7.3843216,1,127.0,,POINT (7.3843216 51.4853066)
51.4946961,7.3749433,4,92.0,,POINT (7.3749433 51.4946961)
51.4946986,7.3751203,1,99.0,,POINT (7.3751203 51.4946986)
51.4947687,7.3734248,3,92.0,,POINT (7.3734248 51.4947687)
51.4952419,7.3760019,3,99.0,,POINT (7.3760019 51.4952419)
51.4952425,7.3761021,1,99.0,,POINT (7.3761021 51.4952425)
51.4952476,7.375639,1,99.0,,POINT (7.375639 51.4952476)
51.4952493,7.3757673,3,99.0,,POINT (7.3757673 51.4952493)
51.4959304,7.3755994,1,96.0,,POINT (7.3755994 51.4959304)
51.4959315,7.3757441,3,96.0,,POINT (7.3757441 51.4959315)
51.495944,7.3761208,1,96.0,,POINT (7.3761208 51.495944)
51.4959422,7.3759821,3,96.0,,POINT (7.3759821 51.4959422)
51.4877091,7.3787381,3,113.0,,POINT (7.3787381 51.4877091)
51.4877982,7.3783488,3,113.0,,POINT (7.3783488 51.4877982)
51.4943165,7.3734859,1,92.0,,POINT (7.3734859 51.4943165)
51.4944099,7.3740921,3,92.0,,POINT (7.3740921 51.4944099)
51.4845399,7.3747696,3,135.0,,POINT (7.3747696 51.4845399)
51.4952289,7.3740217,3,92.0,,POINT (7.3740217 51.4952289)
51.495236,7.3740697,3,92.0,,POINT (7.3740697 51.495236)
51.4952401,7.3740967,1,92.0,,POINT (7.3740967 51.4952401)
51.4954186,7.3741834,3,92.0,,POINT (7.3741834 51.4954186)
51.4955625,7.3740977,3,92.0,,POINT (7.3740977 51.4955625)
51.4959161,7.3732486,4,92.0,crossing,POINT (7.3732486 51.4959161)
51.4960601,7.3737543,3,92.0,,POINT (7.3737543 51.4960601)
51.4910599,7.378029,3,106.0,,POINT (7.378029 51.4910599)
51.4910193,7.3776993,3,106.0,,POINT (7.3776993 51.4910193)
51.4909377,7.3773141,3,106.0,,POINT (7.3773141 51.4909377)
51.4907922,7.3769961,3,104.0,,POINT (7.3769961 51.4907922)
51.4893479,7.4015317,3,131.0,,POINT (7.4015317 51.4893479)
51.4895072,7.4015161,3,131.0,,POINT (7.4015161 51.4895072)
51.4897869,7.4015996,3,122.0,,POINT (7.4015996 51.4897869)
51.4899128,7.4016025,3,122.0,,POINT (7.4016025 51.4899128)
51.4924382,7.3948254,1,115.0,,POINT (7.3948254 51.4924382)
51.4925075,7.3947717,1,115.0,,POINT (7.3947717 51.4925075)
51.4957183,7.372812,4,89.0,crossing,POINT (7.372812 51.4957183)
51.4879358,7.3742467,3,109.0,,POINT (7.3742467 51.4879358)
51.4877793,7.3742317,1,109.0,,POINT (7.3742317 51.4877793)
51.4904419,7.3747112,3,102.0,,POINT (7.3747112 51.4904419)
51.4905401,7.3748058,1,102.0,,POINT (7.3748058 51.4905401)
51.4909906,7.3768382,1,104.0,,POINT (7.3768382 51.4909906)
51.491108,7.3772089,1,106.0,,POINT (7.3772089 51.491108)
51.4911735,7.377611,1,106.0,,POINT (7.377611 51.4911735)
51.4912392,7.377969,1,106.0,,POINT (7.377969 51.4912392)
51.4810359,7.3772343,3,140.0,,POINT (7.3772343 51.4810359)
51.4882236,7.376307,3,111.0,,POINT (7.376307 51.4882236)
51.4886242,7.3770297,1,111.0,,POINT (7.3770297 51.4886242)
51.4887862,7.3776652,3,113.0,,POINT (7.3776652 51.4887862)
51.4946794,7.3804267,3,106.0,,POINT (7.3804267 51.4946794)
51.4946721,7.3807371,3,106.0,,POINT (7.3807371 51.4946721)
51.4904903,7.3747575,4,102.0,,POINT (7.3747575 51.4904903)
51.4958853,7.3731698,4,92.0,,POINT (7.3731698 51.4958853)
51.4959061,7.373223,4,92.0,,POINT (7.373223 51.4959061)
51.4948394,7.3713597,3,89.0,,POINT (7.3713597 51.4948394)
51.4948348,7.3699954,3,90.0,,POINT (7.3699954 51.4948348)
51.495744,7.3708235,1,90.0,,POINT (7.3708235 51.495744)
51.495815,7.3709608,3,89.0,,POINT (7.3709608 51.495815)
51.4934737,7.3740974,3,98.0,crossing,POINT (7.3740974 51.4934737)
51.4934039,7.3739622,4,98.0,crossing,POINT (7.3739622 51.4934039)
51.4933246,7.3738056,4,98.0,crossing,POINT (7.3738056 51.4933246)
51.4932475,7.3736609,4,98.0,crossing,POINT (7.3736609 51.4932475)
51.4931745,7.373517,4,98.0,crossing,POINT (7.373517 51.4931745)
51.4931178,7.3734032,4,98.0,crossing,POINT (7.3734032 51.4931178)
51.4930712,7.3733149,1,98.0,,POINT (7.3733149 51.4930712)
51.4946741,7.3948884,3,110.0,,POINT (7.3948884 51.4946741)
51.4947398,7.3924785,1,109.0,,POINT (7.3924785 51.4947398)
51.4895097,7.3993376,3,125.0,,POINT (7.3993376 51.4895097)
51.4895011,7.3998637,4,125.0,crossing,POINT (7.3998637 51.4895011)
51.489386,7.4001229,4,131.0,crossing,POINT (7.4001229 51.489386)
51.4893753,7.4009751,4,131.0,crossing,POINT (7.4009751 51.4893753)
51.4941102,7.3832522,3,103.0,,POINT (7.3832522 51.4941102)
51.4917841,7.3912302,3,111.0,,POINT (7.3912302 51.4917841)
51.4917677,7.3914811,3,111.0,,POINT (7.3914811 51.4917677)
51.4920467,7.3912278,3,111.0,,POINT (7.3912278 51.4920467)
51.49215,7.3912465,3,111.0,,POINT (7.3912465 51.49215)
51.4930918,7.3906235,3,111.0,,POINT (7.3906235 51.4930918)
51.4924559,7.3910466,4,111.0,crossing,POINT (7.3910466 51.4924559)
51.4920347,7.3912342,3,111.0,,POINT (7.3912342 51.4920347)
51.493041,7.3904226,3,111.0,,POINT (7.3904226 51.493041)
51.4924137,7.3908874,4,111.0,crossing,POINT (7.3908874 51.4924137)
51.4930668,7.3954829,4,115.0,crossing,POINT (7.3954829 51.4930668)
51.4939227,7.3952064,3,110.0,,POINT (7.3952064 51.4939227)
51.4931259,7.3954868,3,115.0,,POINT (7.3954868 51.4931259)
51.4930435,7.3953297,4,115.0,crossing,POINT (7.3953297 51.4930435)
51.4932329,7.3952363,3,115.0,,POINT (7.3952363 51.4932329)
51.4936483,7.3950573,4,115.0,,POINT (7.3950573 51.4936483)
51.4930031,7.3954382,4,115.0,,POINT (7.3954382 51.4930031)
51.4932529,7.3972687,3,113.0,,POINT (7.3972687 51.4932529)
51.4937865,7.3986078,4,108.0,,POINT (7.3986078 51.4937865)
51.4875706,7.4014994,3,131.0,,POINT (7.4014994 51.4875706)
51.4885812,7.3849228,4,115.0,crossing,POINT (7.3849228 51.4885812)
51.4884465,7.3850931,4,115.0,crossing,POINT (7.3850931 51.4884465)
51.4882285,7.3844458,3,115.0,,POINT (7.3844458 51.4882285)
51.4928388,7.3802603,3,107.0,,POINT (7.3802603 51.4928388)
51.4876932,7.3787645,4,113.0,,POINT (7.3787645 51.4876932)
51.487616,7.3788325,4,113.0,crossing,POINT (7.3788325 51.487616)
51.4875825,7.3791627,3,113.0,,POINT (7.3791627 51.4875825)
51.4877039,7.3786239,4,113.0,crossing,POINT (7.3786239 51.4877039)
51.4877241,7.3786116,4,113.0,crossing,POINT (7.3786116 51.4877241)
51.4877394,7.3784767,5,113.0,,POINT (7.3784767 51.4877394)
51.487623,7.3784493,3,113.0,,POINT (7.3784493 51.487623)
51.4876634,7.378462,4,113.0,crossing,POINT (7.378462 51.4876634)
51.4877112,7.3784746,4,113.0,,POINT (7.3784746 51.4877112)
51.4908532,7.3851277,3,111.0,,POINT (7.3851277 51.4908532)
51.4908369,7.3859496,1,112.0,,POINT (7.3859496 51.4908369)
51.4948144,7.3968924,3,110.0,,POINT (7.3968924 51.4948144)
51.49096,7.3829212,3,109.0,,POINT (7.3829212 51.49096)
51.4915058,7.3830775,1,109.0,,POINT (7.3830775 51.4915058)
51.4956363,7.372674,3,89.0,crossing,POINT (7.372674 51.4956363)
51.4960401,7.3721399,3,87.0,,POINT (7.3721399 51.4960401)
51.4961127,7.3722815,3,87.0,,POINT (7.3722815 51.4961127)
51.4907875,7.3783482,3,106.0,,POINT (7.3783482 51.4907875)
51.490689,7.379384,1,108.0,,POINT (7.379384 51.490689)
51.4890411,7.3800035,3,112.0,,POINT (7.3800035 51.4890411)
51.4890722,7.3796563,1,112.0,,POINT (7.3796563 51.4890722)
51.4906614,7.3824975,1,109.0,,POINT (7.3824975 51.4906614)
51.4900283,7.3999515,3,118.0,,POINT (7.3999515 51.4900283)
51.4900213,7.4008289,1,122.0,,POINT (7.4008289 51.4900213)
51.4898894,7.3999486,3,118.0,,POINT (7.3999486 51.4898894)
51.4898838,7.4005831,3,122.0,,POINT (7.4005831 51.4898838)
51.4900232,7.4005862,3,122.0,,POINT (7.4005862 51.4900232)
51.4914417,7.390672,1,117.0,,POINT (7.390672 51.4914417)
51.4915085,7.3908646,1,117.0,,POINT (7.3908646 51.4915085)
51.4946492,7.3933337,3,109.0,,POINT (7.3933337 51.4946492)
51.4948592,7.3933246,1,109.0,,POINT (7.3933246 51.4948592)
51.4946569,7.3938104,3,110.0,,POINT (7.3938104 51.4946569)
51.4948696,7.3938027,1,110.0,,POINT (7.3938027 51.4948696)
51.4946534,7.3935968,3,109.0,,POINT (7.3935968 51.4946534)
51.4948659,7.3935883,1,109.0,,POINT (7.3935883 51.4948659)
51.4949396,7.3948577,3,110.0,,POINT (7.3948577 51.4949396)
51.494936,7.3945063,1,110.0,,POINT (7.3945063 51.494936)
51.4949376,7.394658,4,110.0,crossing,POINT (7.394658 51.4949376)
51.4927304,7.3960493,3,113.0,,POINT (7.3960493 51.4927304)
51.4960596,7.3798679,3,99.0,,POINT (7.3798679 51.4960596)
51.4949708,7.3798431,3,106.0,,POINT (7.3798431 51.4949708)
51.4951119,7.3804989,3,106.0,,POINT (7.3804989 51.4951119)
51.4951156,7.3798455,3,106.0,,POINT (7.3798455 51.4951156)
51.4952722,7.3805015,3,106.0,,POINT (7.3805015 51.4952722)
51.4952759,7.3798482,3,106.0,,POINT (7.3798482 51.4952759)
51.4954277,7.3805041,3,106.0,,POINT (7.3805041 51.4954277)
51.4954314,7.3798508,3,106.0,,POINT (7.3798508 51.4954314)
51.4936346,7.3794376,3,107.0,,POINT (7.3794376 51.4936346)
51.4929636,7.3788332,1,105.0,,POINT (7.3788332 51.4929636)
51.4935827,7.3794371,4,107.0,,POINT (7.3794371 51.4935827)
51.4935034,7.3794364,3,107.0,,POINT (7.3794364 51.4935034)
51.4935706,7.378656,4,105.0,,POINT (7.378656 51.4935706)
51.4928141,7.3806549,1,107.0,,POINT (7.3806549 51.4928141)
51.4844167,7.3930057,3,137.0,,POINT (7.3930057 51.4844167)
51.482865,7.3891172,3,142.0,,POINT (7.3891172 51.482865)
51.4802378,7.3870151,3,144.0,,POINT (7.3870151 51.4802378)
51.4826723,7.3891295,3,142.0,,POINT (7.3891295 51.4826723)
51.4829712,7.3889503,3,142.0,,POINT (7.3889503 51.4829712)
51.4830224,7.3891749,3,142.0,,POINT (7.3891749 51.4830224)
51.4824308,7.3891358,3,142.0,,POINT (7.3891358 51.4824308)
51.4808175,7.3889366,3,146.0,,POINT (7.3889366 51.4808175)
51.4812321,7.3889995,3,146.0,,POINT (7.3889995 51.4812321)
51.4884496,7.383994,3,115.0,,POINT (7.383994 51.4884496)
51.4883619,7.3839816,4,115.0,,POINT (7.3839816 51.4883619)
51.4883405,7.384282,1,115.0,,POINT (7.384282 51.4883405)
51.4879521,7.3838438,4,115.0,crossing,POINT (7.3838438 51.4879521)
51.4879145,7.3838089,3,115.0,,POINT (7.3838089 51.4879145)
51.4883569,7.3836062,1,115.0,,POINT (7.3836062 51.4883569)
51.4884215,7.3836197,1,115.0,,POINT (7.3836197 51.4884215)
51.488445,7.3832897,1,112.0,,POINT (7.3832897 51.488445)
51.4883344,7.3839203,1,115.0,,POINT (7.3839203 51.4883344)
51.4883806,7.3832715,1,112.0,,POINT (7.3832715 51.4883806)
51.4883992,7.3839339,1,115.0,,POINT (7.3839339 51.4883992)
51.4882573,7.383898,3,115.0,,POINT (7.383898 51.4882573)
51.4883447,7.383603,3,115.0,,POINT (7.383603 51.4883447)
51.4883782,7.3837703,3,115.0,,POINT (7.3837703 51.4883782)
51.4883218,7.3839092,3,115.0,,POINT (7.3839092 51.4883218)
51.487537,7.3750215,1,111.0,,POINT (7.3750215 51.487537)
51.4879122,7.3750332,3,111.0,,POINT (7.3750332 51.4879122)
51.4915796,7.3743456,1,102.0,,POINT (7.3743456 51.4915796)
51.4943528,7.3968597,3,110.0,,POINT (7.3968597 51.4943528)
51.4942488,7.3968515,3,110.0,,POINT (7.3968515 51.4942488)
51.4948304,7.3962914,1,110.0,,POINT (7.3962914 51.4948304)
51.4948028,7.3973251,1,110.0,,POINT (7.3973251 51.4948028)
51.4953892,7.3946367,1,110.0,,POINT (7.3946367 51.4953892)
51.494671,7.3946706,3,110.0,,POINT (7.3946706 51.494671)
51.4924704,7.394656,3,115.0,,POINT (7.394656 51.4924704)
51.4924,7.3947143,3,115.0,,POINT (7.3947143 51.4924)
51.4877197,7.3758364,3,111.0,,POINT (7.3758364 51.4877197)
51.4964381,7.3791321,3,98.0,,POINT (7.3791321 51.4964381)
51.4968168,7.3791356,3,98.0,,POINT (7.3791356 51.4968168)
51.4968164,7.3794707,1,99.0,,POINT (7.3794707 51.4968164)
51.4968171,7.3788157,1,98.0,,POINT (7.3788157 51.4968171)
51.4968166,7.3792489,3,99.0,,POINT (7.3792489 51.4968166)
51.4965758,7.3792489,1,99.0,,POINT (7.3792489 51.4965758)
51.4968169,7.3790177,3,98.0,,POINT (7.3790177 51.4968169)
51.496817,7.3788788,3,98.0,,POINT (7.3788788 51.496817)
51.496502,7.3791327,4,98.0,,POINT (7.3791327 51.496502)
51.4899926,7.3781744,3,106.0,,POINT (7.3781744 51.4899926)
51.489871,7.3778968,1,106.0,,POINT (7.3778968 51.489871)
51.4870641,7.3835968,1,123.0,,POINT (7.3835968 51.4870641)
51.4930034,7.3994548,3,113.0,,POINT (7.3994548 51.4930034)
51.4931298,7.3994795,3,113.0,,POINT (7.3994795 51.4931298)
51.4858494,7.3880746,3,123.0,,POINT (7.3880746 51.4858494)
51.4858366,7.3890396,3,123.0,,POINT (7.3890396 51.4858366)
51.4859949,7.3884007,3,123.0,,POINT (7.3884007 51.4859949)
51.4860794,7.3884592,3,123.0,,POINT (7.3884592 51.4860794)
51.4859204,7.389089,3,123.0,,POINT (7.389089 51.4859204)
51.486052,7.3889157,3,123.0,,POINT (7.3889157 51.486052)
51.4859766,7.3888664,4,123.0,,POINT (7.3888664 51.4859766)
51.4851624,7.3875888,1,134.0,,POINT (7.3875888 51.4851624)
51.4852779,7.3875957,3,134.0,,POINT (7.3875957 51.4852779)
51.4852751,7.387729,3,134.0,,POINT (7.387729 51.4852751)
51.4851476,7.3877236,1,134.0,,POINT (7.3877236 51.4851476)
51.4855906,7.3877455,3,123.0,,POINT (7.3877455 51.4855906)
51.4854367,7.3877331,3,123.0,,POINT (7.3877331 51.4854367)
51.4851306,7.3878692,1,134.0,,POINT (7.3878692 51.4851306)
51.4875866,7.3778488,3,113.0,,POINT (7.3778488 51.4875866)
51.4875856,7.3781606,1,113.0,,POINT (7.3781606 51.4875856)
51.4876233,7.3778626,3,113.0,,POINT (7.3778626 51.4876233)
51.4874866,7.3768381,3,116.0,,POINT (7.3768381 51.4874866)
51.4874735,7.3767663,1,116.0,,POINT (7.3767663 51.4874735)
51.4850469,7.3752399,1,127.0,,POINT (7.3752399 51.4850469)
51.4917907,7.3803137,3,107.0,,POINT (7.3803137 51.4917907)
51.4917479,7.3808247,1,107.0,,POINT (7.3808247 51.4917479)
51.4946799,7.3732465,3,92.0,,POINT (7.3732465 51.4946799)
51.494131,7.3730024,3,92.0,,POINT (7.3730024 51.494131)
51.4913695,7.4003649,4,122.0,,POINT (7.4003649 51.4913695)
51.491352,7.4016168,4,122.0,crossing,POINT (7.4016168 51.491352)
51.4928588,7.3745997,3,98.0,,POINT (7.3745997 51.4928588)
51.4928046,7.3746465,4,98.0,,POINT (7.3746465 51.4928046)
51.4936338,7.3795353,3,107.0,,POINT (7.3795353 51.4936338)
51.4884221,7.3748042,3,109.0,,POINT (7.3748042 51.4884221)
51.4884724,7.3748094,3,109.0,,POINT (7.3748094 51.4884724)
51.48844,7.3747081,3,109.0,,POINT (7.3747081 51.48844)
51.4883621,7.3747022,3,109.0,,POINT (7.3747022 51.4883621)
51.4883656,7.3751657,3,111.0,,POINT (7.3751657 51.4883656)
51.4884617,7.3724048,1,105.0,,POINT (7.3724048 51.4884617)
51.4887422,7.3725182,3,105.0,,POINT (7.3725182 51.4887422)
51.4887333,7.3727224,3,105.0,,POINT (7.3727224 51.4887333)
51.4879327,7.3729754,3,109.0,,POINT (7.3729754 51.4879327)
51.4879588,7.3725082,3,105.0,,POINT (7.3725082 51.4879588)
51.4879149,7.3736489,3,109.0,,POINT (7.3736489 51.4879149)
51.4872202,7.3839335,3,123.0,,POINT (7.3839335 51.4872202)
51.4873121,7.384323,1,123.0,,POINT (7.384323 51.4873121)
51.487312,7.3843039,3,123.0,,POINT (7.3843039 51.487312)
51.4875869,7.385341,3,115.0,,POINT (7.385341 51.4875869)
51.4873536,7.3821247,4,120.0,,POINT (7.3821247 51.4873536)
51.4873827,7.381513,3,120.0,,POINT (7.381513 51.4873827)
51.487386,7.3814548,4,120.0,crossing,POINT (7.3814548 51.487386)
51.4869741,7.381438,4,120.0,,POINT (7.381438 51.4869741)
51.4866384,7.3813676,4,120.0,,POINT (7.3813676 51.4866384)
51.4863583,7.3812982,3,120.0,,POINT (7.3812982 51.4863583)
51.4873308,7.3831459,3,120.0,,POINT (7.3831459 51.4873308)
51.4873884,7.3826369,4,120.0,crossing,POINT (7.3826369 51.4873884)
51.4874938,7.3814416,4,120.0,,POINT (7.3814416 51.4874938)
51.4881246,7.3798231,4,112.0,crossing,POINT (7.3798231 51.4881246)
51.4885095,7.3799469,4,112.0,crossing,POINT (7.3799469 51.4885095)
51.4868688,7.383303,3,120.0,,POINT (7.383303 51.4868688)
51.4872279,7.3840877,3,123.0,,POINT (7.3840877 51.4872279)
51.4906812,7.4009824,3,122.0,,POINT (7.4009824 51.4906812)
51.4906822,7.4007278,3,122.0,,POINT (7.4007278 51.4906822)
51.4905556,7.4009804,3,122.0,,POINT (7.4009804 51.4905556)
51.4905566,7.4007245,3,122.0,,POINT (7.4007245 51.4905566)
51.4904358,7.4016133,3,122.0,,POINT (7.4016133 51.4904358)
51.4904416,7.4009785,4,122.0,,POINT (7.4009785 51.4904416)
51.4904437,7.4007215,4,122.0,,POINT (7.4007215 51.4904437)
51.4904458,7.4004877,4,122.0,,POINT (7.4004877 51.4904458)
51.4905614,7.400353,1,122.0,,POINT (7.400353 51.4905614)
51.4886193,7.4001605,3,131.0,,POINT (7.4001605 51.4886193)
51.4913441,7.4003553,3,122.0,,POINT (7.4003553 51.4913441)
51.4913692,7.4003919,4,122.0,,POINT (7.4003919 51.4913692)
51.4919938,7.399602,4,113.0,,POINT (7.399602 51.4919938)
51.492689,7.3997247,3,113.0,,POINT (7.3997247 51.492689)
51.4927658,7.3998885,3,113.0,,POINT (7.3998885 51.4927658)
