osmid,name,highway,maxspeed,width,oneway,reversed,length,lanes,geometry,service,ref,access,tunnel,bridge,junction
30833678,,service,,,False,True,78.772,,"LINESTRING (7.3720429 51.4961132, 7.3711608 51.4956657)",parking_aisle,,,,,
75378627,,service,,,True,False,10.543,,"LINESTRING (7.3720429 51.4961132, 7.3721399 51.4960401)",,,,,,
30833667,,service,,,False,False,78.577,,"LINESTRING (7.3721878 51.4960034, 7.3713092 51.495556)",parking_aisle,,,,,
75378627,,service,,,True,False,16.135,,"LINESTRING (7.3721878 51.4960034, 7.3723324 51.4958896)",,,,,,
30833678,,service,,,False,False,78.772,,"LINESTRING (7.3711608 51.4956657, 7.3720429 51.4961132)",parking_aisle,,,,,
31004988,,service,,,False,False,15.948,,"LINESTRING (7.3711608 51.4956657, 7.3713092 51.495556)",parking_aisle,,,,,
31004988,,service,,,False,True,16.053,,"LINESTRING (7.3711608 51.4956657, 7.3710131 51.495777)",parking_aisle,,,,,
30833668,,service,,,False,False,18.353,,"LINESTRING (7.3719026 51.4962257, 7.3716966 51.4961218)",parking_aisle,,,,,
75378627,,service,,,True,False,15.837,,"LINESTRING (7.3719026 51.4962257, 7.3720429 51.4961132)",,,,,,
30833668,,service,,,False,True,60.9,,"LINESTRING (7.3710131 51.495777, 7.3716966 51.4961218)",parking_aisle,,,,,
31004988,,service,,,False,False,16.053,,"LINESTRING (7.3710131 51.495777, 7.3711608 51.4956657)",parking_aisle,,,,,
31004988,,service,,,False,True,5.564,,"LINESTRING (7.3710131 51.495777, 7.3709608 51.495815)",parking_aisle,,,,,
30833673,,service,,,False,False,114.87,,"LINESTRING (7.3714843 51.4949015, 7.3727776 51.4955487)",parking_aisle,,,,,
30833674,,service,,,False,False,15.09,,"LINESTRING (7.3714843 51.4949015, 7.3716224 51.4947965)",parking_aisle,,,,,
30833674,,service,,,False,True,15.452,,"LINESTRING (7.3714843 51.4949015, 7.3713477 51.4950114)",parking_aisle,,,,,
478490407,,footway,,,False,True,11.049,,"LINESTRING (7.3714843 51.4949015, 7.3713597 51.4948394)",,,,,,
30833674,,service,,,False,False,17.562,,"LINESTRING (7.3716224 51.4947965, 7.3717837 51.4946746)",parking_aisle,,,,,
30833674,,service,,,False,True,15.09,,"LINESTRING (7.3716224 51.4947965, 7.3714843 51.4949015)",parking_aisle,,,,,
30833675,,service,,,False,True,114.746,,"LINESTRING (7.3716224 51.4947965, 7.3729134 51.4954437)",parking_aisle,,,,,
52789221,,service,,,True,False,26.146,2,"LINESTRING (7.372041 51.496294, 7.372174 51.4961927, 7.3722815 51.4961127)",,,,,,
52789235,,service,,,True,False,31.854,,"LINESTRING (7.372041 51.496294, 7.372208 51.4963745, 7.3724287 51.4964462)",,,,,,
368621023,,service,50,,True,False,19.522,2,"LINESTRING (7.3733521 51.4956222, 7.3732903 51.4957935)",,,,,,
24204633,,service,,,True,False,15.728,2,"LINESTRING (7.3725129 51.4941136, 7.3726875 51.4942041)",,,,,,
30833674,,service,,,False,True,60.539,,"LINESTRING (7.3725129 51.4941136, 7.3724895 51.4941314, 7.3719596 51.4945352)",parking_aisle,,,,,
74436705,,footway,,,False,True,7.556,,"LINESTRING (7.3740516 51.494473, 7.3740921 51.4944099)",,,,,,
30833684,,service,,,True,False,14.32,,"LINESTRING (7.3740516 51.494473, 7.3741304 51.4944513, 7.3742296 51.4944085)",,,,,,
74436705,,footway,,,False,False,20.605,,"LINESTRING (7.3740516 51.494473, 7.3739999 51.4945243, 7.3739413 51.4946007, 7.3739295 51.4946401)",,,,,,
316437993,Wulfshofstraße,unclassified,50,,True,False,114.197,3,"LINESTRING (7.3742296 51.4944085, 7.374459 51.4941591, 7.3747831 51.4937124, 7.3749467 51.4934847)",,,,,,
57712948,,service,,,False,True,12.08,,"LINESTRING (7.3743471 51.4932817, 7.3742245 51.4932044)",driveway,,,,,
"[57712948, 57712983]",,service,,,False,False,142.094,,"LINESTRING (7.3743471 51.4932817, 7.3744387 51.4933534, 7.3744329 51.4934238, 7.3743256 51.4935516, 7.3734286 51.4942123, 7.3733184 51.4942937)",driveway,,,,,
30833686,,service,,,False,True,10.627,,"LINESTRING (7.3733184 51.4942937, 7.3734384 51.4943533)",,,,,,
30833686,,service,,,False,False,15.463000000000001,,"LINESTRING (7.3733184 51.4942937, 7.3733111 51.4942898, 7.373148 51.4942038)",,,,,,
"[57712948, 57712983]",,service,,,False,True,142.094,,"LINESTRING (7.3733184 51.4942937, 7.3734286 51.4942123, 7.3743256 51.4935516, 7.3744329 51.4934238, 7.3744387 51.4933534, 7.3743471 51.4932817)",driveway,,,,,
30833686,,service,,,False,False,10.627,,"LINESTRING (7.3734384 51.4943533, 7.3733184 51.4942937)",,,,,,
30833684,,service,,,True,False,46.705,,"LINESTRING (7.3734384 51.4943533, 7.3737168 51.4944556, 7.3738025 51.4944809, 7.373883 51.4944933, 7.3739691 51.494491, 7.3740516 51.494473)",,,,,,
30833681,,service,,,True,False,47.150999999999996,,"LINESTRING (7.3739295 51.4946401, 7.3735034 51.4944257, 7.3734384 51.4943533)",driveway,,,,,
74436705,,footway,,,False,False,27.996,,"LINESTRING (7.3739295 51.4946401, 7.3739564 51.494687, 7.3738296 51.4948729)",,,,,,
74436705,,footway,,,False,True,20.604999999999997,,"LINESTRING (7.3739295 51.4946401, 7.3739413 51.4946007, 7.3739999 51.4945243, 7.3740516 51.494473)",,,,,,
30833681,,service,,,True,False,8.864,,"LINESTRING (7.3740353 51.494685, 7.3739295 51.4946401)",driveway,,,,,
75609814,Wulfshofstraße,unclassified,50,,True,False,33.559,2,"LINESTRING (7.3740353 51.494685, 7.3742296 51.4944085)",,,,,,
57712948,,service,,,False,False,248.359,,"LINESTRING (7.3705928 51.4929276, 7.3706421 51.4928596, 7.370868 51.492462, 7.3714052 51.4920271, 7.3714889 51.4919923, 7.3715862 51.4919663, 7.3717053 51.4919575, 7.3718178 51.4919654, 7.3719358 51.4919952, 7.372043 51.492043, 7.3727004 51.4923716, 7.372981 51.4925189)",driveway,,,,,
57712948,,service,,,False,True,119.55199999999999,,"LINESTRING (7.3705928 51.4929276, 7.370717 51.493028, 7.3716907 51.4935326, 7.3717358 51.493556, 7.3719286 51.4935834)",driveway,,,,,
74436698,,footway,,,False,True,38.543,,"LINESTRING (7.3705928 51.4929276, 7.3704215 51.4928751, 7.3701765 51.49279, 7.3701096 51.4927571)",,,,,,
30833686,,service,,,False,True,4.434,,"LINESTRING (7.3719286 51.4935834, 7.3719781 51.4936087)",,,,,,
57712953,,service,,,False,False,9.695,,"LINESTRING (7.3719286 51.4935834, 7.3718218 51.493527)",driveway,,,,,
57712948,,service,,,False,False,119.552,,"LINESTRING (7.3719286 51.4935834, 7.3717358 51.493556, 7.3716907 51.4935326, 7.370717 51.493028, 7.3705928 51.4929276)",driveway,,,,,
30833679,,service,,,False,False,60.205,,"LINESTRING (7.3715514 51.4962317, 7.3708764 51.4958903)",parking_aisle,,,,,
1031890708,,service,,,False,False,15.823,,"LINESTRING (7.3715514 51.4962317, 7.3716966 51.4961218)",parking_aisle,,,,,
"[1031890708, 330571852]",,service,,,False,True,75.864,,"LINESTRING (7.3715514 51.4962317, 7.3714016 51.496345, 7.3707425 51.4960009)",parking_aisle,,,,,
30833674,,service,,,False,False,19.712,,"LINESTRING (7.3717837 51.4946746, 7.3719596 51.4945352)",parking_aisle,,,,,
30833674,,service,,,False,True,17.562,,"LINESTRING (7.3717837 51.4946746, 7.3716224 51.4947965)",parking_aisle,,,,,
30833676,,service,,,False,True,114.506,,"LINESTRING (7.3717837 51.4946746, 7.3730628 51.4953275)",parking_aisle,,,,,
330571855,,footway,,,False,True,11.175,,"LINESTRING (7.3717837 51.4946746, 7.3716564 51.4946128)",,,,,,
30833676,,service,,,False,False,114.506,,"LINESTRING (7.3730628 51.4953275, 7.3717837 51.4946746)",parking_aisle,,,,,
75378627,,service,,,True,False,19.784,,"LINESTRING (7.3730628 51.4953275, 7.3732528 51.4951946)",,,,,,
30833677,,service,,,False,False,9.902,,"LINESTRING (7.3732528 51.4951946, 7.3731433 51.4951373)",parking_aisle,,,,,
75378627,,service,,,True,False,22.695999999999998,,"LINESTRING (7.3732528 51.4951946, 7.3732937 51.4951725, 7.3733488 51.4951603, 7.3734176 51.4951704, 7.3734674 51.4952019, 7.3734818 51.4952219, 7.3734844 51.4952457)",,,,,,
30833674,,service,,,False,True,19.712,,"LINESTRING (7.3719596 51.4945352, 7.3717837 51.4946746)",parking_aisle,,,,,
30833677,,service,,,False,True,16.852,,"LINESTRING (7.3719596 51.4945352, 7.3721481 51.4946311)",parking_aisle,,,,,
30833674,,service,,,False,False,60.539,,"LINESTRING (7.3719596 51.4945352, 7.3724895 51.4941314, 7.3725129 51.4941136)",parking_aisle,,,,,
60494438,,service,,,False,False,4.02,,"LINESTRING (7.3821316 51.4873895, 7.3821247 51.4873536)",driveway,,,,,
368617462,Borussiastraße,residential,30,,False,False,24.8,,"LINESTRING (7.3821316 51.4873895, 7.382484 51.4873496)",,,,,,
368617462,Borussiastraße,residential,30,,False,True,46.581,,"LINESTRING (7.3821316 51.4873895, 7.3815911 51.4874266, 7.3814629 51.4874354)",,,,,,
966503186,,service,,,False,False,7.784,,"LINESTRING (7.3858963 51.4930021, 7.3858956 51.4930721)",,,,,,
"[31002794, 27632398]",Ewald-Görshop-Straße,"['residential', 'service']",30,,False,True,221.96499999999997,,"LINESTRING (7.3858963 51.4930021, 7.3859198 51.4928881, 7.3859385 51.4928223, 7.3859518 51.4927425, 7.3859332 51.4926518, 7.3858866 51.4924632, 7.3858306 51.4923282, 7.3858293 51.4922968, 7.385837 51.4922748, 7.3856914 51.4919141, 7.3856526 51.491792, 7.3855889 51.491657, 7.3854957 51.4915128, 7.3854602 51.4914741, 7.3854013 51.4914071, 7.3851441 51.4911014)",,,,,,
"[87552699, 1005747444]",,footway,,,False,False,286.766,,"LINESTRING (7.3858963 51.4930021, 7.3868187 51.4928594, 7.3872049 51.4927976, 7.3876636 51.4927308, 7.3879077 51.4927158, 7.3882041 51.4927158, 7.3885702 51.49274, 7.3889108 51.4927842, 7.3895519 51.4929128, 7.3899274 51.4929796)",,,,,,
87552699,,footway,,,False,True,196.67900000000003,,"LINESTRING (7.3858963 51.4930021, 7.3842284 51.4932761, 7.3836951 51.493359, 7.3834547 51.4933921, 7.3831352 51.4934039)",,,,,,
966503186,,service,,,False,True,7.784,,"LINESTRING (7.3858956 51.4930721, 7.3858963 51.4930021)",,,,,,
23565833,Brennaborstraße,secondary,50,,False,True,156.016,2,"LINESTRING (7.3858956 51.4930721, 7.3857593 51.4930944, 7.3844502 51.4933108, 7.3841537 51.4933596, 7.3837153 51.4934268)",,L 649,,,,
"[428289960, 57692587]",Brennaborstraße,secondary,50,,False,False,312.187,"['2', '3']","LINESTRING (7.3858956 51.4930721, 7.3871643 51.4928735, 7.3876958 51.4927943, 7.3880069 51.4927776, 7.3883905 51.4927893, 7.3886355 51.4928155, 7.3888545 51.4928477, 7.3891751 51.4929078, 7.3898387 51.49305, 7.3901216 51.4931035, 7.3902661 51.4931337)",,L 649,,,,
30833679,,service,,,False,True,60.205,,"LINESTRING (7.3708764 51.4958903, 7.3715514 51.4962317)",parking_aisle,,,,,
31004988,,service,,,False,False,10.21,,"LINESTRING (7.3708764 51.4958903, 7.3709608 51.495815)",parking_aisle,,,,,
330571858,,service,,,False,False,15.4,,"LINESTRING (7.3708764 51.4958903, 7.3707425 51.4960009)",parking_aisle,,,,,
30833667,,service,,,False,False,35.827,,"LINESTRING (7.3713092 51.495556, 7.3709081 51.4953524)",parking_aisle,,,,,
30833667,,service,,,False,True,78.577,,"LINESTRING (7.3713092 51.495556, 7.3721878 51.4960034)",parking_aisle,,,,,
31004988,,service,,,False,True,15.948,,"LINESTRING (7.3713092 51.495556, 7.3711608 51.4956657)",parking_aisle,,,,,
32729550,,path,,,False,True,18.503,,"LINESTRING (7.3950914 51.4865805, 7.3948317 51.4866197)",,,,,,
75923126,,footway,,,False,False,20.296,,"LINESTRING (7.3950914 51.4865805, 7.3950486 51.4866277, 7.3950144 51.4866811, 7.3949894 51.4867502)",,,,,,
75923126,,footway,,,False,True,347.475,,"LINESTRING (7.3950914 51.4865805, 7.3998895 51.4858875, 7.3999788 51.4858717)",,,,,,
32729550,,path,,,False,False,18.503,,"LINESTRING (7.3948317 51.4866197, 7.3950914 51.4865805)",,,,,,
24570155,,path,,,False,False,287.471,,"LINESTRING (7.3948317 51.4866197, 7.3945399 51.4864838, 7.3944104 51.4864267, 7.3943067 51.4863259, 7.3942474 51.486166, 7.3942239 51.4860504, 7.3942322 51.4859372, 7.394221 51.4858385, 7.3941517 51.485717, 7.394046 51.4855747, 7.3938896 51.4853671, 7.3937722 51.48519, 7.3936036 51.4849931, 7.3935111 51.484861, 7.393432 51.484667, 7.3933898 51.4846131, 7.3933311 51.484561, 7.3932105 51.4845011, 7.3930776 51.4844407, 7.3930057 51.4844167)",,,,,,
24570155,,path,,,False,True,18.285,,"LINESTRING (7.3948317 51.4866197, 7.3949291 51.4866844, 7.3949894 51.4867502)",,,,,,
35205109,Dorneystraße,track,,,False,False,28.093,,"LINESTRING (7.3738058 51.4778745, 7.3736743 51.4781135)",,,,,,
35205132,,path,,,False,False,128.53,,"LINESTRING (7.3738058 51.4778745, 7.3743717 51.4780552, 7.3746 51.4781396, 7.3748405 51.4782865, 7.3750232 51.4784892, 7.3751199 51.478629)",,,,,,
150374789,,path,,0.8,False,False,197.64100000000002,,"LINESTRING (7.3738058 51.4778745, 7.3737742 51.4778596, 7.3736319 51.477773, 7.3732426 51.4774909, 7.37303 51.477317, 7.372878 51.47726, 7.37283 51.477198, 7.372703 51.477117, 7.372707 51.477117, 7.372418 51.476927, 7.37231 51.476888, 7.372043 51.476752, 7.371793 51.476645)",,,,,,
35205109,Dorneystraße,track,,,False,False,37.708,,"LINESTRING (7.3735912 51.4782592, 7.3735119 51.4785947)",,,,,,
35205109,Dorneystraße,track,,,False,True,17.193,,"LINESTRING (7.3735912 51.4782592, 7.3736743 51.4781135)",,,,,,
340757394,,path,,0.8,False,True,21.828,,"LINESTRING (7.3735912 51.4782592, 7.3735027 51.4782156, 7.3733554 51.4781292)",,,,,,
35205109,Dorneystraße,track,,,False,True,37.708,,"LINESTRING (7.3735119 51.4785947, 7.3735912 51.4782592)",,,,,,
160726703,,path,,,False,False,68.344,,"LINESTRING (7.3735119 51.4785947, 7.3734643 51.4785931, 7.3733241 51.4785883, 7.3730731 51.478569, 7.3728304 51.4785591, 7.3727232 51.4785699, 7.3726329 51.478589, 7.3725406 51.4786108)",,,,,,
160726703,,path,,,False,True,61.395,,"LINESTRING (7.3735119 51.4785947, 7.3738896 51.4786364, 7.3740592 51.478645, 7.3742463 51.4786206, 7.3743874 51.478613)",,,,,,
27759706,Am Oespeler Dorney,track,,,False,False,133.394,,"LINESTRING (7.3783675 51.4799327, 7.3781037 51.4796491, 7.3779895 51.4795114, 7.37787 51.4793376, 7.3777956 51.4791981, 7.377722 51.4791027, 7.3776178 51.4790151, 7.3774259 51.4788999)",,,,,,
35205108,,path,,,False,True,408.27199999999993,,"LINESTRING (7.3783675 51.4799327, 7.3787446 51.4797425, 7.3790163 51.4795964, 7.379274 51.4794588, 7.3794548 51.4793337, 7.3795896 51.4791999, 7.3796973 51.4790232, 7.3797362 51.47892, 7.3798191 51.4787134, 7.3798312 51.4785628, 7.3797951 51.4785084, 7.3797063 51.4784642, 7.379498 51.4783932, 7.378986 51.4782151, 7.3787059 51.4781998, 7.3785723 51.4782245, 7.3782764 51.4783576, 7.3774967 51.4786698, 7.3774276 51.478757, 7.3774259 51.4788999)",,,,,,
"[61007376, 27759706]",Am Oespeler Dorney,"['residential', 'track']",30,5,False,True,12.279,,"LINESTRING (7.3783675 51.4799327, 7.3784029 51.4799723, 7.3784507 51.4800302)",,,,,,
1081021392,,path,,,False,False,194.13500000000002,,"LINESTRING (7.3783675 51.4799327, 7.3781953 51.4799611, 7.3781007 51.479967, 7.3779011 51.4799582, 7.377294 51.4799059, 7.3770512 51.4799095, 7.3767254 51.4799124, 7.3766005 51.4799321, 7.3763133 51.4799437, 7.3762071 51.4799233, 7.3759175 51.479959, 7.3757879 51.4800077, 7.3756162 51.4800256)",,,,,,
27759706,Am Oespeler Dorney,track,,,False,False,163.918,,"LINESTRING (7.3774259 51.4788999, 7.3770977 51.4788021, 7.3768341 51.4787488, 7.3765948 51.4787203, 7.3759486 51.4786867, 7.3755062 51.4786582, 7.3751199 51.478629)",,,,,,
27759706,Am Oespeler Dorney,track,,,False,True,133.394,,"LINESTRING (7.3774259 51.4788999, 7.3776178 51.4790151, 7.377722 51.4791027, 7.3777956 51.4791981, 7.37787 51.4793376, 7.3779895 51.4795114, 7.3781037 51.4796491, 7.3783675 51.4799327)",,,,,,
35205108,,path,,,False,False,408.272,,"LINESTRING (7.3774259 51.4788999, 7.3774276 51.478757, 7.3774967 51.4786698, 7.3782764 51.4783576, 7.3785723 51.4782245, 7.3787059 51.4781998, 7.378986 51.4782151, 7.379498 51.4783932, 7.3797063 51.4784642, 7.3797951 51.4785084, 7.3798312 51.4785628, 7.3798191 51.4787134, 7.3797362 51.47892, 7.3796973 51.4790232, 7.3795896 51.4791999, 7.3794548 51.4793337, 7.379274 51.4794588, 7.3790163 51.4795964, 7.3787446 51.4797425, 7.3783675 51.4799327)",,,,,,
5045694,Hedwigstraße,residential,30,5.5,False,False,12.097,,"LINESTRING (7.3765016 51.4851046, 7.3764351 51.485004)",,,,,,
5045694,Hedwigstraße,residential,30,5.5,False,True,115.599,,"LINESTRING (7.3765016 51.4851046, 7.3772965 51.4860188)",,,,,,
35537018,Pfarrer-Barheine-Weg,residential,,,False,False,58.689,,"LINESTRING (7.3765016 51.4851046, 7.3756555 51.4851357)",,,,,,
47356618,Nasses Holz,living_street,,,False,True,26.529,,"LINESTRING (7.3746217 51.487119, 7.3743442 51.4872835)",,,,,,
35543194,Nasses Holz,living_street,,,False,False,41.42399999999999,,"LINESTRING (7.3746217 51.487119, 7.3746228 51.4871682, 7.3746299 51.4874683, 7.3746304 51.4874915)",,,,,,
47356618,Nasses Holz,living_street,,,False,False,9.385,,"LINESTRING (7.3746217 51.487119, 7.3746322 51.4870962, 7.374719 51.4870686)",,,,,,
47356618,Nasses Holz,living_street,,,False,False,14.806,,"LINESTRING (7.3755589 51.4874797, 7.3753451 51.4874824)",,,,,,
47356618,Nasses Holz,living_street,,,False,True,16.089,,"LINESTRING (7.3755589 51.4874797, 7.3757911 51.4874741)",,,,,,
35543195,,service,,,False,True,17.439,,"LINESTRING (7.3755589 51.4874797, 7.3755598 51.4874331, 7.3755613 51.4873555, 7.3755581 51.4873332, 7.3755567 51.487323)",,,,,,
25897453,,footway,,,False,True,16.448,,"LINESTRING (7.3755567 51.487323, 7.3753381 51.4872651)",,,,,,
"[25897453, 5365047]",,footway,,,False,"[False, True]",16.815,,"LINESTRING (7.3755567 51.487323, 7.3757648 51.4873774, 7.3757797 51.4873827)",,,,,,
35543195,,service,,,False,False,17.439,,"LINESTRING (7.3755567 51.487323, 7.3755581 51.4873332, 7.3755613 51.4873555, 7.3755598 51.4874331, 7.3755589 51.4874797)",,,,,,
"[35543195, 35543196]",,"['footway', 'service']",,,False,"[False, True]",44.184,,"LINESTRING (7.3755567 51.487323, 7.3757727 51.4870098, 7.37581 51.4869583)",,,,,,
"[35543195, 35543196]",,"['footway', 'service']",,,False,"[False, True]",44.184,,"LINESTRING (7.37581 51.4869583, 7.3757727 51.4870098, 7.3755567 51.487323)",,,,,,
156208774,,footway,,,False,False,12.186,,"LINESTRING (7.37581 51.4869583, 7.3757375 51.4869438, 7.3756948 51.4869284, 7.3756568 51.4869077)",,,,,,
156208774,,footway,,,False,True,18.528,,"LINESTRING (7.37581 51.4869583, 7.3758543 51.486969, 7.3759228 51.4869844, 7.3759981 51.486997, 7.3760666 51.4870034)",,,,,,
47356618,Nasses Holz,living_street,,,False,False,14.723,,"LINESTRING (7.3753451 51.4874824, 7.3751325 51.4874851)",,,,,,
47356618,Nasses Holz,living_street,,,False,True,14.806,,"LINESTRING (7.3753451 51.4874824, 7.3755589 51.4874797)",,,,,,
35543197,,service,,,False,False,24.168,,"LINESTRING (7.3753451 51.4874824, 7.3753442 51.4874555, 7.3753384 51.4872739, 7.3753381 51.4872651)",,,,,,
25897453,,footway,,,False,False,16.448,,"LINESTRING (7.3753381 51.4872651, 7.3755567 51.487323)",,,,,,
25897453,,footway,,,False,True,15.977,,"LINESTRING (7.3753381 51.4872651, 7.3752577 51.4872437, 7.3751258 51.4872088)",,,,,,
35543197,,service,,,False,True,24.168,,"LINESTRING (7.3753381 51.4872651, 7.3753384 51.4872739, 7.3753442 51.4874555, 7.3753451 51.4874824)",,,,,,
27632364,Borussiastraße,secondary,50,,False,True,20.628,3,"LINESTRING (7.3731904 51.4909748, 7.3729314 51.4910665)",,,,,,
36975460,,service,,,False,False,5.313,,"LINESTRING (7.3731904 51.4909748, 7.3732264 51.491017)",parking_aisle,,,,,
628674138,Borussiastraße,secondary,50,,False,False,17.991,2,"LINESTRING (7.3731904 51.4909748, 7.3734192 51.4908981)",,,,,,
36975460,,service,,,False,False,14.592,,"LINESTRING (7.3729188 51.4919317, 7.3727852 51.4920332)",parking_aisle,,,,,
36975460,,service,,,False,True,10.974,,"LINESTRING (7.3729188 51.4919317, 7.3728836 51.4919145, 7.3727942 51.4918707)",parking_aisle,,,,,
60180342,,service,,,False,False,15.512,,"LINESTRING (7.3729188 51.4919317, 7.3729705 51.4919409, 7.3729858 51.4919436, 7.3731107 51.4920001)",parking_aisle,,,,,
36975460,,service,,,False,True,6.555,,"LINESTRING (7.3727252 51.4920788, 7.3727852 51.4920332)",parking_aisle,,,,,
316437975,Brennaborstraße,secondary,50,,True,False,16.174,3,"LINESTRING (7.3727252 51.4920788, 7.3729096 51.4921681)",,L 649,,,,
36975462,,service,,,False,False,6.669,,"LINESTRING (7.3742488 51.4947331, 7.3743415 51.4947494)",parking_aisle,,,,,
316437995,Wulfshofstraße,unclassified,50,,True,False,13.681,3,"LINESTRING (7.3742488 51.4947331, 7.3741677 51.4948453)",,,,,,
36975462,,service,,,False,True,19.796,,"LINESTRING (7.3749404 51.4948535, 7.3746649 51.4948058)",parking_aisle,,,,,
342352330,,service,,,False,False,17.503,,"LINESTRING (7.3749404 51.4948535, 7.3749433 51.4946961)",parking_aisle,,,,,
36975464,,service,,,False,False,58.605,,"LINESTRING (7.3749404 51.4948535, 7.3751529 51.4948917, 7.3757781 51.4949006)",parking_aisle,,,,,
342352330,,service,,,False,True,15.969,,"LINESTRING (7.374946 51.4945525, 7.3749433 51.4946961)",parking_aisle,,,,,
36975462,,service,,,False,False,19.796,,"LINESTRING (7.3746649 51.4948058, 7.3749404 51.4948535)",parking_aisle,,,,,
36975463,,service,,,False,False,14.345,,"LINESTRING (7.3746649 51.4948058, 7.3746665 51.4946768)",parking_aisle,,,,,
36975462,,service,,,False,True,23.25,,"LINESTRING (7.3746649 51.4948058, 7.3745553 51.494787, 7.3743415 51.4947494)",parking_aisle,,,,,
36975463,,service,,,False,True,14.356,,"LINESTRING (7.3746681 51.4945477, 7.3746665 51.4946768)",parking_aisle,,,,,
